DATE,0.08333333333333333,0.25,0.5,1.0,2.0,3.0,5.0,7.0,10.0,20.0,30.0
2011-03-25,0.05,0.09000150009168537,0.16001533738252688,0.2600775241049391,0.711712179511898,1.1773549453690484,2.138663931232825,2.868867372860291,3.5399193669723785,4.569202305379731,4.902123379954234
2011-04-01,0.04,0.09000187511982022,0.17001877622510983,0.300114177771204,0.8021647880376325,1.3089685844897916,2.271968393191571,2.9929134696825748,3.630196900059925,4.636792153917455,4.93452884236557
2011-04-08,0.03,0.05000041668056267,0.13001354482710278,0.2701086664858256,0.8224348479386043,1.3293424074398121,2.324278663070465,3.0458974008444213,3.7078540527646178,4.702572879461125,5.002150698108031
2011-04-15,0.03,0.0600007500312324,0.12000975200039311,0.2400818184329342,0.7721843307079848,1.2788721454961869,2.262604252497875,2.972238450610083,3.681065067641664,4.687266340127623,4.984801813844202
2011-04-22,0.04,0.060000500019416494,0.11000733466910864,0.24008607301983892,0.6916847956668196,1.1572517468656374,2.1604158143218672,2.8686633947904974,3.5755679760272088,4.577076770233916,4.891302866694534
2011-04-29,0.02,0.060001000044445106,0.11000779311131863,0.22006834394626923,0.6414502518672234,1.0762900014328067,2.0783115409137296,2.796541329221211,3.52595115977834,4.524330491528174,4.856040630116825
2011-05-06,0.02,0.03000012500243996,0.08000516740957939,0.2000665071111305,0.5912540867319369,0.9954208645963267,1.954309376488562,2.681873165902777,3.3972510303326806,4.40462197310031,4.751651221349937
2011-05-13,0.01,0.030000250005524875,0.07000379213981442,0.18005441100463254,0.5712027905735924,0.9753006212342429,1.9024966638453324,2.6182835646010614,3.356298328733806,4.389357168412016,4.792653554152761
2011-05-20,0.03,0.05000041668056267,0.08000333375697058,0.19005624652630781,0.5510757781712138,0.9347951301913788,1.8614356979949052,2.587652702169401,3.3013487992531863,4.318679339379626,4.739529097256522
2011-05-27,0.04,0.060000500019416494,0.10000541753716413,0.19004792687252492,0.5209270972897807,0.8741177237855826,1.7999180842095572,2.5142410277316882,3.25023643797143,4.29252829428471,4.730201476386038
2011-06-03,0.04,0.05000020833968172,0.11000848077241503,0.1800384603192836,0.44062095083969327,0.7732935904090049,1.6560197879397145,2.39013656296625,3.1589838347412362,4.223726278871592,4.6953380927810855
2011-06-10,0.02,0.050000625022563326,0.10000687618163585,0.18004221329163858,0.41052107465243914,0.722864981278291,1.6049141457781904,2.3491889566803823,3.1524929445597887,4.243544429251845,4.714347028524018
2011-06-17,0.02,0.050000625022563326,0.11000893922672128,0.18003883561537368,0.4004844996420445,0.7127965400776146,1.6051225816079868,2.3494138085768688,3.140924608488889,4.245559590112311,4.696517659072921
2011-06-24,0.01,0.0200000833344818,0.09000806389729665,0.1700416394700654,0.3704163835183887,0.6523244643374967,1.5438087666932159,2.2980670657776625,3.1119851997421177,4.214490979508245,4.683027662969906
2011-07-01,0.01,0.0200000833344818,0.1000102103156796,0.19005248308851777,0.4606867843812361,0.7731798564977561,1.6975680378771352,2.4762716124152453,3.270444980628948,4.422920354867182,4.879955467108905
2011-07-08,0.02,0.02000000000000364,0.07000437556515504,0.19006298211831796,0.44062487485912377,0.7631781567944693,1.697885080010846,2.4986170524806326,3.2813283370160717,4.4202071848422,4.857685095772437
2011-07-15,0.01,0.0200000833344818,0.06000312534547649,0.1600441929350175,0.3704407528956547,0.6321531225657723,1.5025617616763856,2.277964144157675,3.091410916837925,4.248340248786216,4.716155679885987
2011-07-22,0.03,0.03000000000002899,0.08000500070842703,0.18005065778730453,0.39046564089541097,0.6522229513000615,1.5228741959605085,2.298606421868442,3.1243141006251935,4.296653763503695,4.785874240250997
2011-07-29,0.09,0.06999941664722914,0.12000700132734106,0.21005341221501764,0.41046341437804595,0.6621623767649011,1.522505459596514,2.2981958615098725,3.123902205326407,4.268379733034533,4.777157799624181
2011-08-05,0.04,0.04000000000003412,0.09000562586733234,0.16003301787222532,0.32028964466290993,0.5012079383203182,1.2456328064809523,1.973074738906981,2.744781684833228,3.8453163338295036,4.334681102199393
2011-08-12,0.02,0.03000012500243996,0.0700036462810045,0.11001386955453153,0.2101184044594934,0.3506239176288964,1.0007810652419906,1.638409183728198,2.368484136679956,3.505649510160066,4.140911043678563
2011-08-19,0.01,0.0200000833344818,0.06000312534547649,0.11001662090372402,0.20010524749280306,0.33054670786866835,0.9394743419745307,1.5335683126138748,2.261334505382095,3.3934961803263866,4.039534065290806
2011-08-26,0.01,0.0099999999999708,0.030000750040573787,0.10001875714336045,0.22015286836870235,0.3707293204273707,0.9800742233274196,1.5747090735781646,2.2807127003408274,3.3748537419544817,3.9668676928657947
2011-09-02,0.01,0.0200000833344818,0.05000197934386266,0.1000144842545136,0.20011463952708916,0.33055707288294395,0.9394923015461109,1.5548615835837065,2.26049133865196,3.366579502519845,3.957655668487936
2011-09-09,0.01,0.0200000833344818,0.06000312534547649,0.12002113395554724,0.20009773425461466,0.33053841628763325,0.87803955716095,1.428812959568931,2.0644768228295556,3.1238062879940873,3.6850917413325326
2011-09-16,0.0,9.701276818911236e-11,1.2126596023639044e-10,1.333925562600295e-10,1.39455854271849e-10,1.4147695360912218e-10,1.4309383307894072e-10,1.4378678142314866e-10,1.4430649268130463e-10,1.4491282248248657e-10,1.451149324162139e-10
2011-09-23,0.0,9.701276818911236e-11,1.2126596023639044e-10,1.333925562600295e-10,1.39455854271849e-10,1.4147695360912218e-10,1.4309383307894072e-10,1.4378678142314866e-10,1.4430649268130463e-10,1.4491282248248657e-10,1.451149324162139e-10
